recording_id,topic,type,count,manifest_count,source_start_s,source_end_s,receive_start_s,receive_end_s,source_start_ns,source_end_ns,receive_start_ns,receive_end_ns,source_dt_s,receive_dt_s,receive_minus_source_s,source_nonincreasing,source_missing,nonfinite_values,source_median_hz,source_mean_hz,source_gap_threshold_s,source_long_gap_count,receive_stall_count
gait_20260909_151734_72594dc0ad20,/JOINTS_DATA,drdds/msg/JointsData,11673,11673,-0.00888679,58.351113365,0.005865341,58.352849796,1788938254351645528,1788938312711645683,1788938254366397659,1788938312713382114,"{""min"": 0.004849834, ""median"": 0.005000042, ""p95"": 0.005009667, ""max"": 0.005154042}","{""min"": 0.000932256, ""median"": 0.004926624, ""p95"": 0.008942605399999975, ""max"": 0.265197319}","{""min"": 0.000809043, ""median"": 0.001713795, ""p95"": 0.061890052999999945, ""max"": 0.296369327}",0,0,0,199.9983200141119,199.99999946881425,0.1,0,1
gait_20260909_151734_72594dc0ad20,/JOINTS_DATA_10HZ,drdds/msg/JointsData,584,584,0.01112067,58.311129361,0.023850868,58.314182244,1788938254371652988,1788938312671661679,1788938254384383186,1788938312674714562,"{""min"": 0.099841594, ""median"": 0.099999969, ""p95"": 0.1000130939, ""max"": 0.100160676}","{""min"": 0.013452002, ""median"": 0.099962714, ""p95"": 0.1025410997, ""max"": 0.344353656}","{""min"": 0.00101919, ""median"": 0.0026812275, ""p95"": 0.007419542800000026, ""max"": 0.248301322}",0,0,0,10.000003100000962,9.999998509262657,0.49999984499999994,0,0
gait_20260909_151734_72594dc0ad20,/MOTION_INFO,drdds/msg/MotionInfo,1167,1167,0.020306713,58.320304904,0.029100625,58.32205578,1788938254380839031,1788938312680837222,1788938254389632943,1788938312682588098,"{""min"": 0.049823671, ""median"": 0.05000013, ""p95"": 0.050012088, ""max"": 0.050174839}","{""min"": 0.003835419, ""median"": 0.0497977575, ""p95"": 0.0543589695, ""max"": 0.289777173}","{""min"": 0.000751185, ""median"": 0.002383245, ""p95"": 0.01454679150000001, ""max"": 0.242551324}",0,0,0,19.999948000135202,20.000000620583208,0.25000065,0,1
gait_20260909_151734_72594dc0ad20,/STEER,drdds/msg/Steer,676,676,1.622990205,56.678252739,1.296646088,56.52638667,1788938255983522523,1788938311038785057,1788938255657178406,1788938310886918988,"{""min"": 5.3022e-05, ""median"": 8.0951e-05, ""p95"": 1.0000806241, ""max"": 1.000324615}","{""min"": 0.010942657, ""median"": 0.080582393, ""p95"": 0.0922759596, ""max"": 0.329611981}","{""min"": -1.025566184, ""median"": -0.507877569, ""p95"": -0.0584426455, ""max"": 0.009197764}",0,0,0,12353.151906708996,12.260408341221625,0.1,55,5
gait_20260909_151734_72594dc0ad20,/rslidar_front/points,sensor_msgs/msg/PointCloud2,583,583,-0.060518299,58.139472689,0.076293155,58.261265412,1788938254300014019,1788938312500005007,1788938254436825473,1788938312621797730,"{""min"": 0.095317126, ""median"": 0.0999999045, ""p95"": 0.10031670300000001, ""max"": 0.104967832}","{""min"": 0.013496001, ""median"": 0.09982824700000001, ""p95"": 0.11046756569999995, ""max"": 0.301022937}","{""min"": 0.113226395, ""median"": 0.122741208, ""p95"": 0.14672903959999994, ""max"": 0.32724537}",0,0,0,10.00000955000912,10.000001548453847,0.4999995225,0,0
gait_20260909_151734_72594dc0ad20,/rslidar_rear/points,sensor_msgs/msg/PointCloud2,583,583,-0.060520206,58.139364685,0.082913505,58.266135492,1788938254300012112,1788938312499897003,1788938254443445823,1788938312626667810,"{""min"": 0.094672203, ""median"": 0.1000009775, ""p95"": 0.10039564325, ""max"": 0.104696512}","{""min"": 0.013787809, ""median"": 0.0999127335, ""p95"": 0.11115724029999999, ""max"": 0.314421471}","{""min"": 0.114635139, ""median"": 0.125917306, ""p95"": 0.1493191527, ""max"": 0.333719363}",0,0,0,9.999902250955497,10.000019778217812,0.5000048875,0,0
gait_20260909_151931_7a0441190ea8,/HANDLE_STEER,drdds/msg/Steer,980,980,1.518806926,120.637565962,1.225835027,119.984903384,1788938373100703745,1788938492219462781,1788938372807731846,1788938491566800203,"{""min"": 3.1077e-05, ""median"": 8.0883e-05, ""p95"": 1.0000806549, ""max"": 19.018838077}","{""min"": 0.008746111, ""median"": 0.080589172, ""p95"": 0.09664813519999996, ""max"": 18.841614294}","{""min"": -1.21222222, ""median"": -0.665056839, ""p95"": -0.21614650100000002, ""max"": -0.106298339}",0,0,0,12363.53745533672,8.21868870967777,0.1,81,5
gait_20260909_151931_7a0441190ea8,/IMU,sensor_msgs/msg/Imu,24003,24003,-0.018896819,119.991103181,0.006310081,120.001489982,1788938371563000000,1788938491573000000,1788938371588206900,1788938491583386801,"{""min"": 0.005, ""median"": 0.005, ""p95"": 0.005, ""max"": 0.005}","{""min"": 0.000871296, ""median"": 0.0049881915, ""p95"": 0.0086274443, ""max"": 0.215750602}","{""min"": 0.009240614, ""median"": 0.010551183, ""p95"": 0.07398958769999998, ""max"": 0.272013736}",0,0,0,200.0,200.0,0.1,0,2
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA,drdds/msg/JointsData,24002,24002,-0.010242096,119.996750003,-0.006474081,119.997710685,1788938371571654723,1788938491578646822,1788938371575422738,1788938491579607504,"{""min"": 5.8625e-05, ""median"": 0.004999751, ""p95"": 0.005016667, ""max"": 0.026085503}","{""min"": 0.000915679, ""median"": 0.004958874, ""p95"": 0.008740958, ""max"": 0.217464169}","{""min"": 0.000734969, ""median"": 0.002265759, ""p95"": 0.06629585710000005, ""max"": 0.268439278}",0,0,0,200.0099604960327,199.9966800284464,0.1,0,2
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA_10HZ,drdds/msg/JointsData,1201,1201,-0.010242096,119.991750253,0.01039949,119.993966395,1788938371571654723,1788938491573647072,1788938371592296309,1788938491575863214,"{""min"": 0.089417134, ""median"": 0.099999968, ""p95"": 0.100013969, ""max"": 0.110567637}","{""min"": 0.009968736, ""median"": 0.099978734, ""p95"": 0.10570040929999999, ""max"": 0.266906764}","{""min"": 0.000991084, ""median"": 0.003010871, ""p95"": 0.021898919, ""max"": 0.169487892}",0,0,0,10.000003200001025,9.999833973673185,0.49999984,0,0
gait_20260909_151931_7a0441190ea8,/MOTION_INFO,drdds/msg/MotionInfo,2400,2400,-0.001056929,119.953944415,0.011659842,119.955524589,1788938371580839890,1788938491535841234,1788938371593556661,1788938491537421408,"{""min"": 0.049269214, ""median"": 0.049999839, ""p95"": 0.0500106591, ""max"": 0.055731089}","{""min"": 0.00296435, ""median"": 0.049907171, ""p95"": 0.054729719100000004, ""max"": 0.25653909}","{""min"": 0.000668665, ""median"": 0.0017746049999999998, ""p95"": 0.01954458649999987, ""max"": 0.207897571}",0,0,0,20.00006440020737,19.999166129974746,0.24999919499999998,0,1
gait_20260909_151931_7a0441190ea8,/STEER,drdds/msg/Steer,980,980,1.518806926,120.637565962,1.224402835,119.984481368,1788938373100703745,1788938492219462781,1788938372806299654,1788938491566378187,"{""min"": 3.1077e-05, ""median"": 8.0883e-05, ""p95"": 1.0000806549, ""max"": 19.018838077}","{""min"": 0.012591418, ""median"": 0.080537675, ""p95"": 0.0959926310999999, ""max"": 18.841795413}","{""min"": -1.210070571, ""median"": -0.6646703860000001, ""p95"": -0.21651760880000004, ""max"": -0.106736195}",0,0,0,12363.53745533672,8.21868870967777,0.1,81,5
gait_20260909_151931_7a0441190ea8,/rslidar_front/points,sensor_msgs/msg/PointCloud2,1200,1200,-0.081887998,119.818139039,0.045397063,119.936509223,1788938371500008821,1788938491400035858,1788938371627293882,1788938491518406042,"{""min"": 0.095522881, ""median"": 0.099998951, ""p95"": 0.1001477958, ""max"": 0.104606151}","{""min"": 0.013042329, ""median"": 0.09988341, ""p95"": 0.11121230679999991, ""max"": 0.303238972}","{""min"": 0.115985189, ""median"": 0.123626402, ""p95"": 0.1346935, ""max"": 0.331466291}",0,0,0,10.000104901100412,9.999997745038039,0.499994755,0,0
gait_20260909_151931_7a0441190ea8,/rslidar_rear/points,sensor_msgs/msg/PointCloud2,1200,1200,-0.082002677,119.818152152,0.071352106,119.945236426,1788938371499894142,1788938491400048971,1788938371653248925,1788938491527133245,"{""min"": 0.095397234, ""median"": 0.099998951, ""p95"": 0.100125074, ""max"": 0.104552746}","{""min"": 0.013175577, ""median"": 0.100123355, ""p95"": 0.1134973024, ""max"": 0.321902772}","{""min"": 0.113927809, ""median"": 0.12557361849999998, ""p95"": 0.14034870554999992, ""max"": 0.341640735}",0,0,0,10.000104901100412,9.999987086839027,0.499994755,0,0
gait_20260909_152145_fc06025e3eb8,/HANDLE_STEER,drdds/msg/Steer,773,773,3.398596816,69.46520892,2.416025896,69.028556525,1788938509236149854,1788938575302761958,1788938508253578934,1788938574866109563,"{""min"": 5.643e-05, ""median"": 8.0913e-05, ""p95"": 1.0000804084, ""max"": 4.004149434}","{""min"": 0.007325184, ""median"": 0.0806786515, ""p95"": 0.09213587344999995, ""max"": 4.149433551}","{""min"": -1.296302204, ""median"": -0.76687788, ""p95"": -0.3179276562, ""max"": -0.248604309}",0,0,0,12358.953443822376,11.685176148956172,0.1,63,2
gait_20260909_152145_fc06025e3eb8,/IMU,sensor_msgs/msg/Imu,13967,13967,-0.149553038,69.680446962,0.011678918,69.694630777,1788938505688000000,1788938575518000000,1788938505849231956,1788938575532183815,"{""min"": 0.005, ""median"": 0.005, ""p95"": 0.005, ""max"": 0.005}","{""min"": 0.00074672, ""median"": 0.0050026235, ""p95"": 0.00801630425, ""max"": 0.212876975}","{""min"": 0.009203336, ""median"": 0.010327484, ""p95"": 0.06049146779999995, ""max"": 0.235626503}",0,0,0,200.0,200.0,0.1,0,1
gait_20260909_152145_fc06025e3eb8,/JOINTS_DATA,drdds/msg/JointsData,13967,13967,-0.143908214,69.686094177,-0.007802372,69.692553273,1788938505693644824,1788938575523647215,1788938505829750666,1788938575530106311,"{""min"": 0.004811334, ""median"": 0.005000042, ""p95"": 0.005021334, ""max"": 0.005182042}","{""min"": 0.000921151, ""median"": 0.004968816, ""p95"": 0.0076679752499999995, ""max"": 0.211620623}","{""min"": 0.0007715, ""median"": 0.001574671, ""p95"": 0.052169417799999986, ""max"": 0.226223628}",0,0,0,199.9983200141119,199.99999315194069,0.1,0,1
gait_20260909_152145_fc06025e3eb8,/JOINTS_DATA_10HZ,drdds/msg/JointsData,698,698,-0.063902581,69.63609113,0.017197513,69.638820161,1788938505773650457,1788938575473644168,1788938505854750551,1788938575476373199,"{""min"": 0.099971093, ""median"": 0.10000026, ""p95"": 0.1000129186, ""max"": 0.100023593}","{""min"": 0.013216638, ""median"": 0.099961613, ""p95"": 0.10360703099999995, ""max"": 0.252463279}","{""min"": 0.000947733, ""median"": 0.0024251765, ""p95"": 0.00955369855, ""max"": 0.154743512}",0,0,0,9.999974000067601,10.000000902295634,0.5000013,0,0
gait_20260909_152145_fc06025e3eb8,/MOTION_INFO,drdds/msg/MotionInfo,1396,1396,-0.101707543,69.648283965,0.018242058,69.649533152,1788938505735845495,1788938575485837003,1788938505855795096,1788938575487086190,"{""min"": 0.049782838, ""median"": 0.049999839, ""p95"": 0.050009463, ""max"": 0.05021713}","{""min"": 0.003120384, ""median"": 0.04997769, ""p95"": 0.0512508312, ""max"": 0.242297711}","{""min"": 0.000629734, ""median"": 0.001324099, ""p95"": 0.00703804525, ""max"": 0.193143709}",0,0,0,20.00006440020737,20.000002434982378,0.24999919499999998,0,0
gait_20260909_152145_fc06025e3eb8,/STEER,drdds/msg/Steer,773,773,3.398596816,69.46520892,2.414912104,69.028144589,1788938509236149854,1788938575302761958,1788938508252465142,1788938574865697627,"{""min"": 5.643e-05, ""median"": 8.0913e-05, ""p95"": 1.0000804084, ""max"": 4.004149434}","{""min"": 0.007484768, ""median"": 0.0807132495, ""p95"": 0.09217449639999996, ""max"": 4.149430638}","{""min"": -1.29672358, ""median"": -0.76724892, ""p95"": -0.3183646486, ""max"": -0.246723701}",0,0,0,12358.953443822376,11.685176148956172,0.1,63,2
gait_20260909_152145_fc06025e3eb8,/rslidar_front/points,sensor_msgs/msg/PointCloud2,699,699,-0.23753406,69.562499033,0.020957483,69.679330203,1788938505600018978,1788938575400052071,1788938505858510521,1788938575516883241,"{""min"": 0.095156431, ""median"": 0.0999969245, ""p95"": 0.1003712888, ""max"": 0.105041742}","{""min"": 0.013747455, ""median"": 0.09980279, ""p95"": 0.1098586438, ""max"": 0.212533262}","{""min"": 0.112905105, ""median"": 0.121548298, ""p95"": 0.13509184950000003, ""max"": 0.258491543}",0,0,0,10.00030755945899,9.99999525888477,0.4999846225,0,0
gait_20260909_152145_fc06025e3eb8,/rslidar_rear/points,sensor_msgs/msg/PointCloud2,699,699,-0.237546696,69.562415825,0.028164847,69.686269402,1788938505600006342,1788938575399968863,1788938505865717885,1788938575523822440,"{""min"": 0.095083236, ""median"": 0.0999970435, ""p95"": 0.10034165445, ""max"": 0.104961872}","{""min"": 0.013769343, ""median"": 0.09988894, ""p95"": 0.11050588859999999, ""max"": 0.302883087}","{""min"": 0.112457151, ""median"": 0.124047128, ""p95"": 0.13574902510000014, ""max"": 0.321263302}",0,0,0,10.000295658741152,10.000005369487123,0.49998521749999997,0,0
gait_20260909_152557_7ddbfc67c108,/GAIT,drdds/msg/Gait,11,11,,,12.604623649,35.211417473,0,0,1788938770152438479,1788938792759232303,"{""min"": 0.0, ""median"": 0.0, ""p95"": 0.0, ""max"": 0.0}","{""min"": 0.683583657, ""median"": 2.693884008, ""p95"": 3.8209210771999986, ""max"": 4.492241069}",,10,11,0,,,0.1,0,10
gait_20260909_152557_7ddbfc67c108,/HANDLE_STEER,drdds/msg/Steer,223,223,8.94581145,40.977840142,8.185708992,40.210330462,1788938766493626280,1788938798525654972,1788938765733523822,1788938797758145292,"{""min"": 2.36e-07, ""median"": 8.09525e-05, ""p95"": 1.0000818270499998, ""max"": 8.007611842}","{""min"": 0.002287072, ""median"": 0.081021758, ""p95"": 0.1502185079999999, ""max"": 7.612848477}","{""min"": -1.518895406, ""median"": -1.001529924, ""p95"": -0.5659385031, ""max"": -0.495548869}",0,0,0,12352.923010407338,6.93056322266109,0.1,21,6
gait_20260909_152557_7ddbfc67c108,/IMU,sensor_msgs/msg/Imu,24001,24001,-0.01481483,119.98518517,0.004669888,119.996099615,1788938757533000000,1788938877533000000,1788938757552484718,1788938877543914445,"{""min"": 0.005, ""median"": 0.005, ""p95"": 0.005, ""max"": 0.005}","{""min"": 0.000631456, ""median"": 0.0049901914999999995, ""p95"": 0.008529232249999996, ""max"": 0.136276741}","{""min"": 0.009352088, ""median"": 0.010879308, ""p95"": 0.081595575, ""max"": 0.283071221}",0,0,0,200.0,200.0,0.1,0,0
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA,drdds/msg/JointsData,12064,12064,-0.008172118,119.986819647,-0.004873855,119.991907743,1788938757539642712,1788938877534634477,1788938757542940975,1788938877539722573,"{""min"": 0.004863542, ""median"": 0.005002667, ""p95"": 0.020008044, ""max"": 0.020069585}","{""min"": 0.001092032, ""median"": 0.005248801, ""p95"": 0.0211712119, ""max"": 0.157700067}","{""min"": 0.000833141, ""median"": 0.0016772645, ""p95"": 0.04797355920000008, ""max"": 0.202040733}",0,0,0,199.89337687277606,100.52919561530003,0.1,0,0
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA_10HZ,drdds/msg/JointsData,1200,1200,0.026829052,119.926817391,0.039437502,119.930515717,1788938757574643882,1788938877474632221,1788938757587252332,1788938877478330547,"{""min"": 0.099948343, ""median"": 0.099999969, ""p95"": 0.100015718, ""max"": 0.100053635}","{""min"": 0.028981123, ""median"": 0.09999264, ""p95"": 0.10719435879999999, ""max"": 0.271826753}","{""min"": 0.000972943, ""median"": 0.0032020475, ""p95"": 0.024251442249999918, ""max"": 0.175474441}",0,0,0,10.000003100000962,10.000000972560562,0.49999984499999994,0,0
gait_20260909_152557_7ddbfc67c108,/MOTION_INFO,drdds/msg/MotionInfo,2402,2402,0.014024301,119.998028981,0.022164639,119.999526175,1788938757561839131,1788938877545843811,1788938757569979469,1788938877547341005,"{""min"": 0.002004333, ""median"": 0.05000013, ""p95"": 0.050008297, ""max"": 0.050169589}","{""min"": 0.004385024, ""median"": 0.049768546, ""p95"": 0.053566212, ""max"": 0.207539174}","{""min"": 0.000685535, ""median"": 0.0020029105, ""p95"": 0.019868726899999987, ""max"": 0.159341825}",0,0,0,19.999948000135202,20.01100068632915,0.25000065,0,0
gait_20260909_152557_7ddbfc67c108,/STEER,drdds/msg/Steer,223,223,8.94581145,40.977840142,8.184725216,40.20989315,1788938766493626280,1788938798525654972,1788938765732540046,1788938797757707980,"{""min"": 2.36e-07, ""median"": 8.09525e-05, ""p95"": 1.0000818270499998, ""max"": 8.007611842}","{""min"": 0.002316576, ""median"": 0.080916818, ""p95"": 0.1477703288499999, ""max"": 7.612850141}","{""min"": -1.517933902, ""median"": -1.001935332, ""p95"": -0.5662785511, ""max"": -0.496009157}",0,0,0,12352.923010407338,6.93056322266109,0.1,21,6
gait_20260909_152557_7ddbfc67c108,/rslidar_front/points,sensor_msgs/msg/PointCloud2,1200,1200,-0.047806009,119.852218167,0.081030204,119.976950529,1788938757500008821,1788938877400032997,1788938757628845034,1788938877524765359,"{""min"": 0.095154285, ""median"": 0.099998951, ""p95"": 0.1001346108, ""max"": 0.104609013}","{""min"": 0.029335713, ""median"": 0.100136164, ""p95"": 0.1103334654, ""max"": 0.228569125}","{""min"": 0.11539394, ""median"": 0.122541321, ""p95"": 0.13423926529999997, ""max"": 0.260571176}",0,0,0,10.000104901100412,9.99999798365345,0.499994755,0,0
gait_20260909_152557_7ddbfc67c108,/rslidar_rear/points,sensor_msgs/msg/PointCloud2,1200,1200,-0.047843917,119.852168338,0.072108188,119.986714816,1788938757499970913,1788938877399983168,1788938757619923018,1788938877534529646,"{""min"": 0.095204353, ""median"": 0.099999904, ""p95"": 0.100162983, ""max"": 0.1045959}","{""min"": 0.023318049, ""median"": 0.099829598, ""p95"": 0.11364588319999998, ""max"": 0.244440005}","{""min"": 0.113588236, ""median"": 0.12371146250000001, ""p95"": 0.13752377964999998, ""max"": 0.26722367}",0,0,0,10.000009600009216,9.999998977898354,0.49999952000000003,0,0
gait_20260909_154654_65c5ae680a24,/GAIT,drdds/msg/Gait,2,2,,,7.923228148,106.015520059,0,0,1788940022349256420,1788940120441548331,"{""min"": 0.0, ""median"": 0.0, ""p95"": 0.0, ""max"": 0.0}","{""min"": 98.092291911, ""median"": 98.092291911, ""p95"": 98.092291911, ""max"": 98.092291911}",,1,2,0,,,0.1,0,1
gait_20260909_154654_65c5ae680a24,/HANDLE_STEER,drdds/msg/Steer,350,350,3.31761969,54.368381023,1.330665771,52.088464284,1788940017743647962,1788940068794409295,1788940015756694043,1788940066514492556,"{""min"": 4.8759e-05, ""median"": 8.1004e-05, ""p95"": 1.0000814512, ""max"": 7.006974701}","{""min"": 0.024495964, ""median"": 0.080890505, ""p95"": 0.2450272278, ""max"": 6.975179754}","{""min"": -2.76226633, ""median"": -2.2513190334999997, ""p95"": -1.80802690505, ""max"": -1.748371826}",0,0,0,12345.069379289911,6.836332914283123,0.1,39,21
gait_20260909_154654_65c5ae680a24,/IMU,sensor_msgs/msg/Imu,22316,22316,-0.046028272,111.528971728,-0.029981506,111.539651707,1788940014380000000,1788940125955000000,1788940014396046766,1788940125965679979,"{""min"": 0.005, ""median"": 0.005, ""p95"": 0.005, ""max"": 0.005}","{""min"": 0.000623552, ""median"": 0.004963935, ""p95"": 0.011046682399999999, ""max"": 0.23790457}","{""min"": 0.009426477, ""median"": 0.0111140715, ""p95"": 0.1215657455, ""max"": 0.29818156}",0,0,0,200.0,200.0,0.1,0,1
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA,drdds/msg/JointsData,5579,5579,-0.026333337,111.533654372,0.026536035,111.536446747,1788940014399694935,1788940125959682644,1788940014452564307,1788940125962475019,"{""min"": 0.01993571, ""median"": 0.020000168, ""p95"": 0.020015919, ""max"": 0.020063169}","{""min"": 0.00179904, ""median"": 0.019962447, ""p95"": 0.032497166099999995, ""max"": 0.252520248}","{""min"": 0.001126479, ""median"": 0.00341767, ""p95"": 0.06997727369999995, ""max"": 0.255051833}",0,0,0,49.999580003527974,50.00000550869548,0.10000084,0,1
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA_10HZ,drdds/msg/JointsData,1115,1115,0.053673754,111.453655156,0.076144988,111.457546037,1788940014479702026,1788940125879683428,1788940014502173260,1788940125883574309,"{""min"": 0.099939594, ""median"": 0.099999969, ""p95"": 0.100015427, ""max"": 0.100060343}","{""min"": 0.009245268, ""median"": 0.1000612505, ""p95"": 0.11401337059999991, ""max"": 0.300390484}","{""min"": 0.001530062, ""median"": 0.004446048, ""p95"": 0.0483051872, ""max"": 0.203519843}",0,0,0,10.000003100000962,10.000001669479634,0.49999984499999994,0,0
gait_20260909_154654_65c5ae680a24,/MOTION_INFO,drdds/msg/MotionInfo,2235,2235,-0.00810446,111.506887828,0.032665667,111.513935257,1788940014417923812,1788940125932916100,1788940014458693939,1788940125939963529,"{""min"": 0.001000125, ""median"": 0.05000013, ""p95"": 0.050020255, ""max"": 0.052999047}","{""min"": 0.001639296, ""median"": 0.049879263, ""p95"": 0.06310421584999999, ""max"": 0.274784789}","{""min"": 0.000854667, ""median"": 0.002062028, ""p95"": 0.049550366299999954, ""max"": 0.226327123}",0,0,0,19.999948000135202,20.03318077833377,0.25000065,0,1
gait_20260909_154654_65c5ae680a24,/STEER,drdds/msg/Steer,350,350,3.31761969,54.368381023,1.326872236,52.08769302,1788940017743647962,1788940068794409295,1788940015752900508,1788940066513721292,"{""min"": 4.8759e-05, ""median"": 8.1004e-05, ""p95"": 1.0000814512, ""max"": 7.006974701}","{""min"": 0.024347292, ""median"": 0.080819716, ""p95"": 0.2450706262, ""max"": 6.975284137}","{""min"": -2.762940666, ""median"": -2.2516412095, ""p95"": -1.80849666025, ""max"": -1.74905973}",0,0,0,12345.069379289911,6.836332914283123,0.1,39,21
gait_20260909_154654_65c5ae680a24,/rslidar_front/points,sensor_msgs/msg/PointCloud2,1116,1116,-0.126008293,111.373949746,0.03907434,111.494450328,1788940014300019979,1788940125799978018,1788940014465102612,1788940125920478600,"{""min"": 0.095444202, ""median"": 0.099998951, ""p95"": 0.1002331019, ""max"": 0.10499072}","{""min"": 0.008928596, ""median"": 0.099964069, ""p95"": 0.1284492926, ""max"": 0.269112886}","{""min"": 0.115186034, ""median"": 0.12705600150000002, ""p95"": 0.16619685374999998, ""max"": 0.287423041}",0,0,0,10.000104901100412,10.000003763319802,0.499994755,0,0
gait_20260909_154654_65c5ae680a24,/rslidar_rear/points,sensor_msgs/msg/PointCloud2,1116,1116,-0.126009961,111.3739898,0.057516645,111.503170169,1788940014300018311,1788940125800018072,1788940014483544917,1788940125929198441,"{""min"": 0.095183373, ""median"": 0.099997998, ""p95"": 0.1001899243, ""max"": 0.105441094}","{""min"": 0.008627892, ""median"": 0.099919792, ""p95"": 0.1369428539999999, ""max"": 0.270686806}","{""min"": 0.11360898, ""median"": 0.1290804425, ""p95"": 0.17823968874999999, ""max"": 0.293977433}",0,0,0,10.000200204008085,10.000000021434978,0.49998999,0,0
gait_20260909_154856_5809460fe5ab,/GAIT,drdds/msg/Gait,2,2,,,17.967802955,67.958030366,0,0,1788940153987807668,1788940203978035079,"{""min"": 0.0, ""median"": 0.0, ""p95"": 0.0, ""max"": 0.0}","{""min"": 49.990227411, ""median"": 49.990227411, ""p95"": 49.990227411, ""max"": 49.990227411}",,1,2,0,,,0.1,0,1
gait_20260909_154856_5809460fe5ab,/HANDLE_STEER,drdds/msg/Steer,626,626,17.858954513,80.92207075,15.044976013,78.159350079,1788940153878959226,1788940216942075463,1788940151064980726,1788940214179354792,"{""min"": 5.5746e-05, ""median"": 8.0989e-05, ""p95"": 1.0000807595999999, ""max"": 3.002999611}","{""min"": 0.012717536, ""median"": 0.080680716, ""p95"": 0.1557852944, ""max"": 3.000736594}","{""min"": -2.922898324, ""median"": -2.408988078, ""p95"": -1.957405822, ""max"": -1.883637183}",0,0,0,12347.355813752483,9.910705929138716,0.1,58,14
gait_20260909_154856_5809460fe5ab,/IMU,sensor_msgs/msg/Imu,16833,16833,-0.030004713,84.129995287,-0.0112101,84.140924869,1788940135990000000,1788940220150000000,1788940136008794613,1788940220160929582,"{""min"": 0.005, ""median"": 0.005, ""p95"": 0.005, ""max"": 0.005}","{""min"": 0.000630432, ""median"": 0.004915376, ""p95"": 0.01276961639999999, ""max"": 0.266884053}","{""min"": 0.00921115, ""median"": 0.01124015, ""p95"": 0.14806653579999998, ""max"": 0.328751023}",0,0,0,200.0,200.0,0.1,0,1
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA,drdds/msg/JointsData,4208,4208,-0.0003256,84.139685188,0.012320242,84.142260837,1788940136019679113,1788940220159689901,1788940136032324955,1788940220162265550,"{""min"": 0.019886127, ""median"": 0.019999877, ""p95"": 0.020014169, ""max"": 0.02012471}","{""min"": 0.001418208, ""median"": 0.019809408, ""p95"": 0.0351380238, ""max"": 0.281981396}","{""min"": 0.001057981, ""median"": 0.0033454905, ""p95"": 0.0872097551499998, ""max"": 0.271993693}",0,0,0,50.000307501891136,49.999993589256825,0.1,0,1
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA_10HZ,drdds/msg/JointsData,841,841,0.059692406,84.05968218,0.068603862,84.064417496,1788940136079697119,1788940220079686893,1788940136088608575,1788940220084422209,"{""min"": 0.099955926, ""median"": 0.099999968, ""p95"": 0.1000151496, ""max"": 0.100048969}","{""min"": 0.020779455, ""median"": 0.10000645450000001, ""p95"": 0.12124864694999997, ""max"": 0.301812562}","{""min"": 0.001290994, ""median"": 0.004383412, ""p95"": 0.053676121, ""max"": 0.206213332}",0,0,0,10.000003200001025,10.0000012173811,0.49999984,0,0
gait_20260909_154856_5809460fe5ab,/MOTION_INFO,drdds/msg/MotionInfo,1684,1684,0.012905568,84.122904728,0.044082544,84.124926628,1788940136032910281,1788940220142909441,1788940136064087257,1788940220144931341,"{""min"": 0.010008543, ""median"": 0.05000013, ""p95"": 0.050010922, ""max"": 0.050222963}","{""min"": 0.002228128, ""median"": 0.049594078, ""p95"": 0.0636136348, ""max"": 0.300537779}","{""min"": 0.000803987, ""median"": 0.0045714564999999995, ""p95"": 0.06440319369999992, ""max"": 0.253909334}",0,0,0,19.999948000135202,20.00951155401248,0.25000065,0,2
gait_20260909_154856_5809460fe5ab,/STEER,drdds/msg/Steer,626,626,17.858954513,80.92207075,15.043700845,78.164311967,1788940153878959226,1788940216942075463,1788940151063705558,1788940214184316680,"{""min"": 5.5746e-05, ""median"": 8.0989e-05, ""p95"": 1.0000807595999999, ""max"": 3.002999611}","{""min"": 0.012414336, ""median"": 0.080658164, ""p95"": 0.15477930279999982, ""max"": 3.00061845}","{""min"": -2.923929908, ""median"": -2.4128452265, ""p95"": -1.9579053819999999, ""max"": -1.884330015}",0,0,0,12347.355813752483,9.910705929138716,0.1,58,13
gait_20260909_154856_5809460fe5ab,/rslidar_front/points,sensor_msgs/msg/PointCloud2,842,842,-0.119971716,83.980009592,0.02237892,84.09893629,1788940135900032997,1788940220000014305,1788940136042383633,1788940220118941003,"{""min"": 0.094991207, ""median"": 0.099997044, ""p95"": 0.100426913, ""max"": 0.104967832}","{""min"": 0.021898719, ""median"": 0.099538364, ""p95"": 0.123269498, ""max"": 0.267281142}","{""min"": 0.116631499, ""median"": 0.12923548699999998, ""p95"": 0.16065420479999998, ""max"": 0.291838407}",0,0,0,10.000295608738195,10.000002222592647,0.49998521999999995,0,0
