recording_id,topic,receive_start_s,end_s,source_median_hz,source_dt_p95_s
gait_20260909_151931_7a0441190ea8,/HANDLE_STEER,40.0,45.0,12359.869974167872,1.0000812445
gait_20260909_151931_7a0441190ea8,/HANDLE_STEER,60.0,65.0,12345.679012345678,1.0000795118499999
gait_20260909_151931_7a0441190ea8,/HANDLE_STEER,65.0,70.0,12371.26155939752,1.0000804984499998
gait_20260909_151931_7a0441190ea8,/HANDLE_STEER,70.0,75.0,12376.237623762376,1.00008059325
gait_20260909_151931_7a0441190ea8,/HANDLE_STEER,75.0,80.0,12375.931288829486,1.0000805286999999
gait_20260909_151931_7a0441190ea8,/HANDLE_STEER,80.0,85.0,12371.108513178324,1.0000805858000001
gait_20260909_151931_7a0441190ea8,/HANDLE_STEER,85.0,90.0,12400.024800049601,1.000081536
gait_20260909_151931_7a0441190ea8,/HANDLE_STEER,90.0,95.0,12352.99930823204,0.8000809237999973
gait_20260909_151931_7a0441190ea8,/HANDLE_STEER,95.0,100.0,12374.399841607683,1.0000804875
gait_20260909_151931_7a0441190ea8,/HANDLE_STEER,100.0,105.0,12328.176046353941,1.000080823
gait_20260909_151931_7a0441190ea8,/HANDLE_STEER,105.0,110.0,12361.856256335452,1.0000806877
gait_20260909_151931_7a0441190ea8,/HANDLE_STEER,110.0,115.0,12369.731267588211,1.00008023365
gait_20260909_151931_7a0441190ea8,/HANDLE_STEER,115.0,120.0,12346.746015087723,1.0000811036
gait_20260909_151931_7a0441190ea8,/IMU,0.0,5.0,200.0,0.005
gait_20260909_151931_7a0441190ea8,/IMU,5.0,10.0,200.0,0.005
gait_20260909_151931_7a0441190ea8,/IMU,10.0,15.0,200.0,0.005
gait_20260909_151931_7a0441190ea8,/IMU,15.0,20.0,200.0,0.005
gait_20260909_151931_7a0441190ea8,/IMU,20.0,25.0,200.0,0.005
gait_20260909_151931_7a0441190ea8,/IMU,25.0,30.0,200.0,0.005
gait_20260909_151931_7a0441190ea8,/IMU,30.0,35.0,200.0,0.005
gait_20260909_151931_7a0441190ea8,/IMU,35.0,40.0,200.0,0.005
gait_20260909_151931_7a0441190ea8,/IMU,40.0,45.0,200.0,0.005
gait_20260909_151931_7a0441190ea8,/IMU,45.0,50.0,200.0,0.005
gait_20260909_151931_7a0441190ea8,/IMU,50.0,55.0,200.0,0.005
gait_20260909_151931_7a0441190ea8,/IMU,55.0,60.0,200.0,0.005
gait_20260909_151931_7a0441190ea8,/IMU,60.0,65.0,200.0,0.005
gait_20260909_151931_7a0441190ea8,/IMU,65.0,70.0,200.0,0.005
gait_20260909_151931_7a0441190ea8,/IMU,70.0,75.0,200.0,0.005
gait_20260909_151931_7a0441190ea8,/IMU,75.0,80.0,200.0,0.005
gait_20260909_151931_7a0441190ea8,/IMU,80.0,85.0,200.0,0.005
gait_20260909_151931_7a0441190ea8,/IMU,85.0,90.0,200.0,0.005
gait_20260909_151931_7a0441190ea8,/IMU,90.0,95.0,200.0,0.005
gait_20260909_151931_7a0441190ea8,/IMU,95.0,100.0,200.0,0.005
gait_20260909_151931_7a0441190ea8,/IMU,100.0,105.0,200.0,0.005
gait_20260909_151931_7a0441190ea8,/IMU,105.0,110.0,200.0,0.005
gait_20260909_151931_7a0441190ea8,/IMU,110.0,115.0,200.0,0.005
gait_20260909_151931_7a0441190ea8,/IMU,115.0,120.0,200.0,0.005
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA,0.0,5.0,199.9983200141119,0.005011708
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA,5.0,10.0,200.0099604960327,0.00501434855
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA,10.0,15.0,199.9983200141119,0.00501434855
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA,15.0,20.0,199.9983200141119,0.005013167
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA,20.0,25.0,199.9983200141119,0.005013473599999999
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA,25.0,30.0,199.9983200141119,0.00501434855
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA,30.0,35.0,199.9983200141119,0.00501726555
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA,35.0,40.0,200.0099604960327,0.005015209
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA,40.0,45.0,200.0041400856998,0.005015501
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA,45.0,50.0,199.9983200141119,0.005015238149999999
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA,50.0,55.0,200.010000500025,0.0050219316
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA,55.0,60.0,200.0099604960327,0.0050242646
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA,60.0,65.0,200.010000500025,0.00502133305
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA,65.0,70.0,200.0099604960327,0.00502369615
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA,70.0,75.0,200.0099604960327,0.0050283485999999995
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA,75.0,80.0,200.010000500025,0.0050207947
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA,80.0,85.0,200.010000500025,0.00502107215
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA,85.0,90.0,200.010000500025,0.0050155146
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA,90.0,95.0,200.010000500025,0.005017251
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA,95.0,100.0,199.9983200141119,0.00501637505
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA,100.0,105.0,199.9983200141119,0.005012584
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA,105.0,110.0,200.010000500025,0.00501551555
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA,110.0,115.0,200.0099604960327,0.00501726555
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA,115.0,120.0,199.9983200141119,0.0050197298
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA_10HZ,0.0,5.0,10.000061500378228,0.10001980199999999
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA_10HZ,5.0,10.0,9.99976985529678,0.10001810985
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA_10HZ,10.0,15.0,9.999901050979101,0.10001460985
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA_10HZ,15.0,20.0,10.000017650031152,0.1000116203
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA_10HZ,20.0,25.0,10.000236505593357,0.10001525115
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA_10HZ,25.0,30.0,9.999944800304702,0.10001477045
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA_10HZ,30.0,35.0,10.000251056302767,0.10001704559999999
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA_10HZ,35.0,40.0,10.000163602676539,0.1000176869
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA_10HZ,40.0,45.0,10.00003230010433,0.1000116642
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA_10HZ,45.0,50.0,10.000003200001025,0.10001153325
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA_10HZ,50.0,55.0,9.999915700710643,0.1000124661
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA_10HZ,55.0,60.0,10.000032350104654,0.1000123786
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA_10HZ,60.0,65.0,9.999930250486504,0.10000803325
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA_10HZ,65.0,70.0,9.999915650711486,0.10000858705
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA_10HZ,70.0,75.0,10.000003150000992,0.1000116494
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA_10HZ,75.0,80.0,10.000061450377613,0.1000147418
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA_10HZ,80.0,85.0,9.99998855001311,0.10000968105000001
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA_10HZ,85.0,90.0,10.000061450377613,0.1000124077
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA_10HZ,90.0,95.0,9.99998855001311,0.10001792059999999
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA_10HZ,95.0,100.0,10.00011985143642,0.1000165793
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA_10HZ,100.0,105.0,9.999886451289346,0.10001412859999999
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA_10HZ,105.0,110.0,9.9999740000676,0.1000170017
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA_10HZ,110.0,115.0,10.000061550378843,0.10001344385
gait_20260909_151931_7a0441190ea8,/JOINTS_DATA_10HZ,115.0,120.0,9.9999449003036,0.1000128018
gait_20260909_151931_7a0441190ea8,/MOTION_INFO,0.0,5.0,19.999948000135202,0.050014422
gait_20260909_151931_7a0441190ea8,/MOTION_INFO,5.0,10.0,19.999948000135202,0.0500129922
gait_20260909_151931_7a0441190ea8,/MOTION_INFO,10.0,15.0,20.000123000756457,0.050011534149999995
gait_20260909_151931_7a0441190ea8,/MOTION_INFO,15.0,20.0,19.999948000135202,0.05001413
gait_20260909_151931_7a0441190ea8,/MOTION_INFO,20.0,25.0,20.000064800209955,0.050011300599999996
gait_20260909_151931_7a0441190ea8,/MOTION_INFO,25.0,30.0,19.999831401421286,0.0500106883
gait_20260909_151931_7a0441190ea8,/MOTION_INFO,30.0,35.0,19.999948000135202,0.0500110532
gait_20260909_151931_7a0441190ea8,/MOTION_INFO,35.0,40.0,20.00000640000205,0.050012102600000004
gait_20260909_151931_7a0441190ea8,/MOTION_INFO,40.0,45.0,19.999948000135202,0.0500106446
gait_20260909_151931_7a0441190ea8,/MOTION_INFO,45.0,50.0,20.000181201641688,0.05000979875
gait_20260909_151931_7a0441190ea8,/MOTION_INFO,50.0,55.0,19.999948000135202,0.0500080196
gait_20260909_151931_7a0441190ea8,/MOTION_INFO,55.0,60.0,20.00006460020866,0.05000803415
gait_20260909_151931_7a0441190ea8,/MOTION_INFO,60.0,65.0,20.000064800209955,0.050007421
gait_20260909_151931_7a0441190ea8,/MOTION_INFO,65.0,70.0,20.000181201641688,0.050007480300000004
gait_20260909_151931_7a0441190ea8,/MOTION_INFO,70.0,75.0,20.000006200001923,0.050010089800000004
gait_20260909_151931_7a0441190ea8,/MOTION_INFO,75.0,80.0,20.000064800209955,0.050008588
gait_20260909_151931_7a0441190ea8,/MOTION_INFO,80.0,85.0,20.00006440020737,0.050009755
gait_20260909_151931_7a0441190ea8,/MOTION_INFO,85.0,90.0,19.9998898006072,0.050008923749999996
gait_20260909_151931_7a0441190ea8,/MOTION_INFO,90.0,95.0,19.999831601417913,0.0500138526
gait_20260909_151931_7a0441190ea8,/MOTION_INFO,95.0,100.0,20.00006440020737,0.050011213
gait_20260909_151931_7a0441190ea8,/MOTION_INFO,100.0,105.0,20.00006440020737,0.050009579699999994
gait_20260909_151931_7a0441190ea8,/MOTION_INFO,105.0,110.0,20.000356206344033,0.050014742200000004
gait_20260909_151931_7a0441190ea8,/MOTION_INFO,110.0,115.0,19.999948000135202,0.050009521349999995
gait_20260909_151931_7a0441190ea8,/MOTION_INFO,115.0,120.0,19.999948000135202,0.0500089383
gait_20260909_151931_7a0441190ea8,/STEER,0.0,5.0,12362.620381015959,1.0000795083
gait_20260909_151931_7a0441190ea8,/STEER,5.0,10.0,12355.288681320038,4.403490062799988
gait_20260909_151931_7a0441190ea8,/STEER,20.0,25.0,12375.012375012375,0.05008582235000071
gait_20260909_151931_7a0441190ea8,/STEER,25.0,30.0,12301.63611760364,1.000078511
gait_20260909_151931_7a0441190ea8,/STEER,30.0,35.0,12379.684937018354,1.0000812590000001
gait_20260909_151931_7a0441190ea8,/STEER,35.0,40.0,12344.307422632053,1.000077729
gait_20260909_151931_7a0441190ea8,/STEER,40.0,45.0,12359.869974167872,1.0000812445
gait_20260909_151931_7a0441190ea8,/STEER,60.0,65.0,12345.679012345678,1.0000795118499999
gait_20260909_151931_7a0441190ea8,/STEER,65.0,70.0,12371.26155939752,1.0000804984499998
gait_20260909_151931_7a0441190ea8,/STEER,70.0,75.0,12376.237623762376,1.00008059325
gait_20260909_151931_7a0441190ea8,/STEER,75.0,80.0,12375.931288829486,1.0000805286999999
gait_20260909_151931_7a0441190ea8,/STEER,80.0,85.0,12371.108513178324,1.0000805858000001
gait_20260909_151931_7a0441190ea8,/STEER,85.0,90.0,12400.024800049601,1.000081536
gait_20260909_151931_7a0441190ea8,/STEER,90.0,95.0,12352.99930823204,0.8000809237999973
gait_20260909_151931_7a0441190ea8,/STEER,95.0,100.0,12374.399841607683,1.0000804875
gait_20260909_151931_7a0441190ea8,/STEER,100.0,105.0,12328.176046353941,1.000080823
gait_20260909_151931_7a0441190ea8,/STEER,105.0,110.0,12361.856256335452,1.0000806877
gait_20260909_151931_7a0441190ea8,/STEER,110.0,115.0,12369.731267588211,1.00008023365
gait_20260909_151931_7a0441190ea8,/STEER,115.0,120.0,12346.746015087723,1.0000811036
gait_20260909_151931_7a0441190ea8,/rslidar_front/points,0.0,5.0,10.000057250327758,0.10009669055
gait_20260909_151931_7a0441190ea8,/rslidar_front/points,5.0,10.0,10.000104901100412,0.10011495345
gait_20260909_151931_7a0441190ea8,/rslidar_front/points,10.0,15.0,10.000092950863978,0.10010906494999999
gait_20260909_151931_7a0441190ea8,/rslidar_front/points,15.0,20.0,10.000081000656104,0.10010618
gait_20260909_151931_7a0441190ea8,/rslidar_front/points,20.0,25.0,9.999902250955497,0.1001117224
gait_20260909_151931_7a0441190ea8,/rslidar_front/points,25.0,30.0,9.999651912116938,0.10007500655
gait_20260909_151931_7a0441190ea8,/rslidar_front/points,30.0,35.0,9.999902250955497,0.1000676984
gait_20260909_151931_7a0441190ea8,/rslidar_front/points,35.0,40.0,10.000104901100412,0.10010182915
gait_20260909_151931_7a0441190ea8,/rslidar_front/points,40.0,45.0,9.9998903512023,0.1000587704
gait_20260909_151931_7a0441190ea8,/rslidar_front/points,45.0,50.0,10.00000955000912,0.10010811095
gait_20260909_151931_7a0441190ea8,/rslidar_front/points,50.0,55.0,10.00004530020521,0.1001104706
gait_20260909_151931_7a0441190ea8,/rslidar_front/points,55.0,60.0,10.000093000864908,0.10011205684999999
gait_20260909_151931_7a0441190ea8,/rslidar_front/points,60.0,65.0,10.000104901100412,0.10027620795
gait_20260909_151931_7a0441190ea8,/rslidar_front/points,65.0,70.0,10.000295608738195,0.10003312810000001
gait_20260909_151931_7a0441190ea8,/rslidar_front/points,70.0,75.0,9.9998903512023,0.10006277585000001
gait_20260909_151931_7a0441190ea8,/rslidar_front/points,75.0,80.0,9.999961800145924,0.100104046
gait_20260909_151931_7a0441190ea8,/rslidar_front/points,80.0,85.0,10.000200254010087,0.1000749947
gait_20260909_151931_7a0441190ea8,/rslidar_front/points,85.0,90.0,10.000510226031732,0.10007832059999999
gait_20260909_151931_7a0441190ea8,/rslidar_front/points,90.0,95.0,9.999914150737016,0.1001136777
gait_20260909_151931_7a0441190ea8,/rslidar_front/points,95.0,100.0,10.000891729511062,0.1002545117
gait_20260909_151931_7a0441190ea8,/rslidar_front/points,100.0,105.0,10.002954872869445,0.10049968915
gait_20260909_151931_7a0441190ea8,/rslidar_front/points,105.0,110.0,10.004207469535464,0.1003377679
gait_20260909_151931_7a0441190ea8,/rslidar_front/points,110.0,115.0,10.0022630620291,0.1002979868
gait_20260909_151931_7a0441190ea8,/rslidar_front/points,115.0,120.0,10.0033007891614,0.10044412659999999
gait_20260909_151931_7a0441190ea8,/rslidar_rear/points,0.0,5.0,10.000057200327186,0.10010557215
gait_20260909_151931_7a0441190ea8,/rslidar_rear/points,5.0,10.0,10.000009600009216,0.10008891795
gait_20260909_151931_7a0441190ea8,/rslidar_rear/points,10.0,15.0,10.000033350111222,0.1001074787
gait_20260909_151931_7a0441190ea8,/rslidar_rear/points,15.0,20.0,9.999949950250498,0.1000791431
gait_20260909_151931_7a0441190ea8,/rslidar_rear/points,20.0,25.0,10.000045350205662,0.100107372
gait_20260909_151931_7a0441190ea8,/rslidar_rear/points,25.0,30.0,10.00004530020521,0.10008404245
gait_20260909_151931_7a0441190ea8,/rslidar_rear/points,30.0,35.0,10.00054602981323,0.1001188637
gait_20260909_151931_7a0441190ea8,/rslidar_rear/points,35.0,40.0,10.000200254010087,0.10011228315
gait_20260909_151931_7a0441190ea8,/rslidar_rear/points,40.0,45.0,10.000247906145592,0.10005571775
gait_20260909_151931_7a0441190ea8,/rslidar_rear/points,45.0,50.0,10.000057200327186,0.10010875485
gait_20260909_151931_7a0441190ea8,/rslidar_rear/points,50.0,55.0,10.000104901100412,0.10010895785
gait_20260909_151931_7a0441190ea8,/rslidar_rear/points,55.0,60.0,10.000009500009025,0.10007852295
gait_20260909_151931_7a0441190ea8,/rslidar_rear/points,60.0,65.0,10.000104901100412,0.1003193259
gait_20260909_151931_7a0441190ea8,/rslidar_rear/points,65.0,70.0,10.000498274826542,0.10006399195
gait_20260909_151931_7a0441190ea8,/rslidar_rear/points,70.0,75.0,10.000152602328711,0.1000653861
gait_20260909_151931_7a0441190ea8,/rslidar_rear/points,75.0,80.0,10.000295608738195,0.10008453095
gait_20260909_151931_7a0441190ea8,/rslidar_rear/points,80.0,85.0,9.999961900145161,0.10011910175
gait_20260909_151931_7a0441190ea8,/rslidar_rear/points,85.0,90.0,10.000092950863978,0.1001057267
gait_20260909_151931_7a0441190ea8,/rslidar_rear/points,90.0,95.0,10.000152602328711,0.10010461825
gait_20260909_151931_7a0441190ea8,/rslidar_rear/points,95.0,100.0,9.999449280330886,0.1002838732
gait_20260909_151931_7a0441190ea8,/rslidar_rear/points,100.0,105.0,10.010200444303747,0.1006675961
gait_20260909_151931_7a0441190ea8,/rslidar_rear/points,105.0,110.0,10.00139254389085,0.10034503925
gait_20260909_151931_7a0441190ea8,/rslidar_rear/points,110.0,115.0,10.003551360768585,0.10020575550000001
gait_20260909_151931_7a0441190ea8,/rslidar_rear/points,115.0,120.0,10.001392493876923,0.1005012988
gait_20260909_152145_fc06025e3eb8,/HANDLE_STEER,0.0,5.0,12348.880573975966,0.4500816552499994
gait_20260909_152145_fc06025e3eb8,/HANDLE_STEER,5.0,10.0,12323.010757988392,1.0000799312
gait_20260909_152145_fc06025e3eb8,/HANDLE_STEER,10.0,15.0,12323.162616453887,1.0000796485
gait_20260909_152145_fc06025e3eb8,/HANDLE_STEER,15.0,20.0,12372.25645213174,1.000078081
gait_20260909_152145_fc06025e3eb8,/HANDLE_STEER,20.0,25.0,12380.068090374498,1.0000802124
gait_20260909_152145_fc06025e3eb8,/HANDLE_STEER,25.0,30.0,12343.240841315295,1.000080374
gait_20260909_152145_fc06025e3eb8,/HANDLE_STEER,30.0,35.0,12371.108513178324,1.0000807689
gait_20260909_152145_fc06025e3eb8,/HANDLE_STEER,35.0,40.0,12356.357345854442,1.00008062875
gait_20260909_152145_fc06025e3eb8,/HANDLE_STEER,40.0,45.0,12361.168624881797,1.00008013025
gait_20260909_152145_fc06025e3eb8,/HANDLE_STEER,45.0,50.0,12405.408758218582,1.00008058695
gait_20260909_152145_fc06025e3eb8,/HANDLE_STEER,50.0,55.0,12347.660735673626,1.000079787
gait_20260909_152145_fc06025e3eb8,/HANDLE_STEER,55.0,60.0,12381.907556678181,1.0000802236
gait_20260909_152145_fc06025e3eb8,/HANDLE_STEER,60.0,65.0,12299.669138900164,2.351911499949998
gait_20260909_152145_fc06025e3eb8,/HANDLE_STEER,65.0,69.69957151200015,12330.608268905904,1.0000801314
gait_20260909_152145_fc06025e3eb8,/IMU,0.0,5.0,200.0,0.005
gait_20260909_152145_fc06025e3eb8,/IMU,5.0,10.0,200.0,0.005
gait_20260909_152145_fc06025e3eb8,/IMU,10.0,15.0,200.0,0.005
gait_20260909_152145_fc06025e3eb8,/IMU,15.0,20.0,200.0,0.005
gait_20260909_152145_fc06025e3eb8,/IMU,20.0,25.0,200.0,0.005
gait_20260909_152145_fc06025e3eb8,/IMU,25.0,30.0,200.0,0.005
gait_20260909_152145_fc06025e3eb8,/IMU,30.0,35.0,200.0,0.005
gait_20260909_152145_fc06025e3eb8,/IMU,35.0,40.0,200.0,0.005
gait_20260909_152145_fc06025e3eb8,/IMU,40.0,45.0,200.0,0.005
gait_20260909_152145_fc06025e3eb8,/IMU,45.0,50.0,200.0,0.005
gait_20260909_152145_fc06025e3eb8,/IMU,50.0,55.0,200.0,0.005
gait_20260909_152145_fc06025e3eb8,/IMU,55.0,60.0,200.0,0.005
gait_20260909_152145_fc06025e3eb8,/IMU,60.0,65.0,200.0,0.005
gait_20260909_152145_fc06025e3eb8,/IMU,65.0,69.69957151200015,200.0,0.005
gait_20260909_152145_fc06025e3eb8,/JOINTS_DATA,0.0,5.0,199.9983200141119,0.0050203567999999995
gait_20260909_152145_fc06025e3eb8,/JOINTS_DATA,5.0,10.0,199.9983200141119,0.0050194672
gait_20260909_152145_fc06025e3eb8,/JOINTS_DATA,10.0,15.0,199.9983200141119,0.0050216836
gait_20260909_152145_fc06025e3eb8,/JOINTS_DATA,15.0,20.0,199.9983200141119,0.0050185635
gait_20260909_152145_fc06025e3eb8,/JOINTS_DATA,20.0,25.0,199.99828001479187,0.0050225588
gait_20260909_152145_fc06025e3eb8,/JOINTS_DATA,25.0,30.0,199.9983200141119,0.005016668
gait_20260909_152145_fc06025e3eb8,/JOINTS_DATA,30.0,35.0,199.9983200141119,0.0050253445
gait_20260909_152145_fc06025e3eb8,/JOINTS_DATA,35.0,40.0,200.0099604960327,0.0050202254
gait_20260909_152145_fc06025e3eb8,/JOINTS_DATA,40.0,45.0,200.0099604960327,0.005018854
gait_20260909_152145_fc06025e3eb8,/JOINTS_DATA,45.0,50.0,199.9983200141119,0.0050180381
gait_20260909_152145_fc06025e3eb8,/JOINTS_DATA,50.0,55.0,199.9983200141119,0.0050186504
gait_20260909_152145_fc06025e3eb8,/JOINTS_DATA,55.0,60.0,199.9983200141119,0.0050268905499999995
gait_20260909_152145_fc06025e3eb8,/JOINTS_DATA,60.0,65.0,199.9983200141119,0.0050275610999999994
gait_20260909_152145_fc06025e3eb8,/JOINTS_DATA,65.0,69.69957151200015,200.0099604960327,0.0050228502
gait_20260909_152145_fc06025e3eb8,/JOINTS_DATA_10HZ,0.0,5.0,9.999974000067601,0.1000120725
gait_20260909_152145_fc06025e3eb8,/JOINTS_DATA_10HZ,5.0,10.0,9.999974000067601,0.10000991465
gait_20260909_152145_fc06025e3eb8,/JOINTS_DATA_10HZ,10.0,15.0,10.000046900219962,0.10000994385
gait_20260909_152145_fc06025e3eb8,/JOINTS_DATA_10HZ,15.0,20.0,9.999988600012996,0.1000112126
gait_20260909_152145_fc06025e3eb8,/JOINTS_DATA_10HZ,20.0,25.0,10.000076050578365,0.1000107892
gait_20260909_152145_fc06025e3eb8,/JOINTS_DATA_10HZ,25.0,30.0,9.999974000067601,0.10001020565
gait_20260909_152145_fc06025e3eb8,/JOINTS_DATA_10HZ,30.0,35.0,10.000032350104654,0.10001121205
gait_20260909_152145_fc06025e3eb8,/JOINTS_DATA_10HZ,35.0,40.0,10.000076050578365,0.10001478485
gait_20260909_152145_fc06025e3eb8,/JOINTS_DATA_10HZ,40.0,45.0,9.99994485030415,0.10001315129999999
gait_20260909_152145_fc06025e3eb8,/JOINTS_DATA_10HZ,45.0,50.0,9.99994485030415,0.1000155437
gait_20260909_152145_fc06025e3eb8,/JOINTS_DATA_10HZ,50.0,55.0,9.99982815295319,0.1000099725
gait_20260909_152145_fc06025e3eb8,/JOINTS_DATA_10HZ,55.0,60.0,9.99994485030415,0.1000151933
gait_20260909_152145_fc06025e3eb8,/JOINTS_DATA_10HZ,60.0,65.0,9.99998855001311,0.100017643
gait_20260909_152145_fc06025e3eb8,/JOINTS_DATA_10HZ,65.0,69.69957151200015,10.000003150000992,0.1000117085
gait_20260909_152145_fc06025e3eb8,/MOTION_INFO,0.0,5.0,20.00006440020737,0.0500084714
gait_20260909_152145_fc06025e3eb8,/MOTION_INFO,5.0,10.0,19.999948000135202,0.050007422
gait_20260909_152145_fc06025e3eb8,/MOTION_INFO,10.0,15.0,20.000064800209955,0.050011213
gait_20260909_152145_fc06025e3eb8,/MOTION_INFO,15.0,20.0,20.000181201641688,0.0500085881
gait_20260909_152145_fc06025e3eb8,/MOTION_INFO,20.0,25.0,20.000181201641688,0.05000713
gait_20260909_152145_fc06025e3eb8,/MOTION_INFO,25.0,30.0,20.00006440020737,0.05000713
gait_20260909_152145_fc06025e3eb8,/MOTION_INFO,30.0,35.0,20.00006440020737,0.050015589
gait_20260909_152145_fc06025e3eb8,/MOTION_INFO,35.0,40.0,19.999948000135202,0.0500080633
gait_20260909_152145_fc06025e3eb8,/MOTION_INFO,40.0,45.0,20.000064800209955,0.050010339
gait_20260909_152145_fc06025e3eb8,/MOTION_INFO,45.0,50.0,19.999948000135202,0.050009258599999995
gait_20260909_152145_fc06025e3eb8,/MOTION_INFO,50.0,55.0,19.999831601417913,0.050009463
gait_20260909_152145_fc06025e3eb8,/MOTION_INFO,55.0,60.0,19.99983120142466,0.05001098
gait_20260909_152145_fc06025e3eb8,/MOTION_INFO,60.0,65.0,19.999948000135202,0.050009171
gait_20260909_152145_fc06025e3eb8,/MOTION_INFO,65.0,69.69957151200015,19.9999480001352,0.0500075534
gait_20260909_152145_fc06025e3eb8,/STEER,0.0,5.0,12348.880573975966,0.4500816552499994
gait_20260909_152145_fc06025e3eb8,/STEER,5.0,10.0,12323.010757988392,1.0000799312
gait_20260909_152145_fc06025e3eb8,/STEER,10.0,15.0,12323.162616453887,1.0000796485
gait_20260909_152145_fc06025e3eb8,/STEER,15.0,20.0,12372.25645213174,1.000078081
gait_20260909_152145_fc06025e3eb8,/STEER,20.0,25.0,12380.068090374498,1.0000802124
gait_20260909_152145_fc06025e3eb8,/STEER,25.0,30.0,12343.240841315295,1.000080374
gait_20260909_152145_fc06025e3eb8,/STEER,30.0,35.0,12371.108513178324,1.0000807689
gait_20260909_152145_fc06025e3eb8,/STEER,35.0,40.0,12356.357345854442,1.00008062875
gait_20260909_152145_fc06025e3eb8,/STEER,40.0,45.0,12361.168624881797,1.00008013025
gait_20260909_152145_fc06025e3eb8,/STEER,45.0,50.0,12405.408758218582,1.00008058695
gait_20260909_152145_fc06025e3eb8,/STEER,50.0,55.0,12347.660735673626,1.000079787
gait_20260909_152145_fc06025e3eb8,/STEER,55.0,60.0,12381.907556678181,1.0000802236
gait_20260909_152145_fc06025e3eb8,/STEER,60.0,65.0,12299.669138900164,2.351911499949998
gait_20260909_152145_fc06025e3eb8,/STEER,65.0,69.69957151200015,12330.608268905904,1.0000801314
gait_20260909_152145_fc06025e3eb8,/rslidar_front/points,0.0,5.0,10.000391015288699,0.100135958
gait_20260909_152145_fc06025e3eb8,/rslidar_front/points,5.0,10.0,9.998197874824053,0.1004208926
gait_20260909_152145_fc06025e3eb8,/rslidar_front/points,10.0,15.0,10.0010944697733,0.1003195762
gait_20260909_152145_fc06025e3eb8,/rslidar_front/points,15.0,20.0,10.006307776296023,0.10045854985
gait_20260909_152145_fc06025e3eb8,/rslidar_front/points,20.0,25.0,9.998221716285542,0.10021227615
gait_20260909_152145_fc06025e3eb8,/rslidar_front/points,25.0,30.0,9.999055939133507,0.10023707135
gait_20260909_152145_fc06025e3eb8,/rslidar_front/points,30.0,35.0,9.999258604970734,0.10027724525000001
gait_20260909_152145_fc06025e3eb8,/rslidar_front/points,35.0,40.0,10.00209613928791,0.1004597307
gait_20260909_152145_fc06025e3eb8,/rslidar_front/points,40.0,45.0,10.000689097482262,0.1004470229
gait_20260909_152145_fc06025e3eb8,/rslidar_front/points,45.0,50.0,10.00281179039428,0.10056585059999999
gait_20260909_152145_fc06025e3eb8,/rslidar_front/points,50.0,55.0,10.000700999136534,0.10036774835
