frame,timestamp,x,y,z,qx,qy,qz,qw
7.760000000000000000e+02,1.789367769250093222e+09,6.995086119500000166e+01,2.407230612000000214e+00,5.959359754000000287e+00,-1.725787100000000102e-02,-7.705596999999999794e-03,9.354348869999999927e-01,-3.529934290000000252e-01
7.770000000000000000e+02,1.789367769850073814e+09,6.931394581099999641e+01,1.865338525000000081e+00,5.959136341999999864e+00,-1.379787099999999975e-02,-5.439186999999999841e-03,9.364747869999999752e-01,-3.504211850000000239e-01
7.780000000000000000e+02,1.789367770350029945e+09,6.860309958300000233e+01,1.271372036000000039e+00,5.946271029000000041e+00,-1.504917499999999971e-02,-2.613465000000000146e-03,9.585604749999999674e-01,-2.844793640000000123e-01
7.790000000000000000e+02,1.789367770750063896e+09,6.805463664200000551e+01,1.059004338000000045e+00,5.942924201000000295e+00,-9.912528000000000311e-03,1.426882200000000045e-02,9.978979500000000336e-01,-6.243254899999999691e-02
7.800000000000000000e+02,1.789367771650032043e+09,6.719646111199999439e+01,8.835697059999999547e-01,5.925464953999999729e+00,-3.016250900000000054e-02,-7.049571000000000136e-03,9.787516809999999845e-01,-2.026960120000000087e-01
7.810000000000000000e+02,1.789367772050490856e+09,6.682089169600000389e+01,6.472350100000000550e-01,5.946682033000000089e+00,-4.677521999999999930e-03,-2.757821000000000144e-03,9.173186570000000373e-01,-3.981168139999999855e-01
7.820000000000000000e+02,1.789367773650037050e+09,6.608794086100000698e+01,9.465085900000000385e-02,5.922439370000000203e+00,-2.251224400000000070e-02,-1.000952400000000055e-02,9.733458480000000135e-01,-2.280150629999999901e-01
7.830000000000000000e+02,1.789367774150079966e+09,6.521818192700000338e+01,-1.568891570000000013e-01,5.911182417000000022e+00,-1.345807199999999974e-02,2.705139999999999975e-03,9.940183439999999981e-01,-1.083470970000000033e-01
7.840000000000000000e+02,1.789367774649988890e+09,6.431631895099999952e+01,-3.718746110000000216e-01,5.923306590000000149e+00,-1.317266299999999939e-02,-4.310335999999999682e-03,9.926737429999999973e-01,-1.200280890000000045e-01
7.850000000000000000e+02,1.789367775149994135e+09,6.338901803699999959e+01,-5.844849149999999938e-01,5.919281780999999576e+00,-1.274253699999999996e-02,-6.841527000000000025e-03,9.924902270000000026e-01,-1.214659250000000024e-01
7.860000000000000000e+02,1.789367775649996996e+09,6.247597956399999930e+01,-8.272486100000000508e-01,5.917021210999999781e+00,-1.298949699999999916e-02,-6.703965000000000098e-03,9.929151090000000179e-01,-1.179233529999999947e-01
7.870000000000000000e+02,1.789367776150007010e+09,6.155253581600000246e+01,-1.033471983999999955e+00,5.906180545999999865e+00,-1.522542999999999987e-02,-5.069022999999999758e-03,9.933244369999999490e-01,-1.142324539999999972e-01
7.880000000000000000e+02,1.789367776650001049e+09,6.060736933500000134e+01,-1.242971363999999967e+00,5.902767000999999958e+00,-1.505456600000000013e-02,-3.833103999999999938e-03,9.936392349999999540e-01,-1.115335699999999985e-01
7.890000000000000000e+02,1.789367777150003910e+09,5.974130799999999653e+01,-1.462557164999999992e+00,5.886881197000000121e+00,-1.958832500000000018e-02,-3.734836999999999966e-03,9.820604130000000209e-01,-1.875091859999999944e-01
7.900000000000000000e+02,1.789367777650000095e+09,5.895737773700000162e+01,-1.724011186999999889e+00,5.897652532000000392e+00,-1.403145400000000050e-02,-1.464346999999999958e-03,9.906302879999999700e-01,-1.358403729999999865e-01
7.910000000000000000e+02,1.789367778250293970e+09,5.872036475600000216e+01,-1.752043865999999950e+00,5.890597818999999902e+00,-4.213940000000000220e-03,1.215121299999999925e-02,9.419521440000000467e-01,-3.355007440000000174e-01
7.920000000000000000e+02,1.789367783550000906e+09,5.786862214899999657e+01,-2.078769966999999941e+00,5.892130548999999995e+00,-2.131626699999999985e-02,-2.811065000000000178e-03,9.779309330000000022e-01,-2.078191620000000017e-01
7.930000000000000000e+02,1.789367784350004911e+09,5.707972289199999949e+01,-2.412716525000000001e+00,5.881538148999999827e+00,-2.436931100000000114e-02,-1.537390000000000024e-03,9.794467449999999520e-01,-2.002194979999999958e-01
7.940000000000000000e+02,1.789367785349997282e+09,5.632616104800000301e+01,-2.724266220000000072e+00,5.878393884000000291e+00,-2.427845600000000034e-02,-1.812929999999999923e-03,9.804790370000000532e-01,-1.951105539999999916e-01
7.950000000000000000e+02,1.789367786550008059e+09,5.557657667299999815e+01,-3.035086944000000120e+00,5.872808809000000352e+00,-2.389987500000000098e-02,-4.674030000000000242e-04,9.810650850000000034e-01,-1.921974949999999960e-01
7.960000000000000000e+02,1.789367787849993944e+09,5.477238924299999923e+01,-3.348911129000000209e+00,5.873725847000000222e+00,-2.257685099999999848e-02,-1.784790000000000074e-03,9.821169840000000262e-01,-1.869046010000000035e-01
7.970000000000000000e+02,1.789367788850009918e+09,5.397475487500000213e+01,-3.669136039000000071e+00,5.862987069999999967e+00,-2.166145400000000013e-02,-3.880900999999999969e-03,9.820775910000000275e-01,-1.871879409999999966e-01
7.980000000000000000e+02,1.789367789649994850e+09,5.319970705800000133e+01,-4.025135617000000110e+00,5.859623134999999650e+00,-2.037919700000000167e-02,-2.901129000000000121e-03,9.802423879999999645e-01,-1.967260339999999941e-01
7.990000000000000000e+02,1.789367790449999094e+09,5.242476129100000293e+01,-4.386529175999999808e+00,5.863472158000000434e+00,-1.953901400000000038e-02,-9.054902000000000090e-03,9.795423709999999673e-01,-2.000824330000000040e-01
8.000000000000000000e+02,1.789367791250030279e+09,5.167462094399999728e+01,-4.867928764000000186e+00,5.871692936999999723e+00,-1.933720200000000125e-02,-1.120304299999999934e-02,9.590539190000000325e-01,-2.823404760000000069e-01
8.010000000000000000e+02,1.789367791950077057e+09,5.100877876399999877e+01,-5.359449950000000129e+00,5.859687784000000121e+00,-1.797339499999999965e-02,-1.606739399999999873e-02,9.411744319999999497e-01,-3.370600590000000230e-01
8.020000000000000000e+02,1.789367792650002956e+09,5.028086502699999727e+01,-5.850069033999999668e+00,5.847907221999999905e+00,-2.157297899999999907e-02,-6.825592000000000117e-03,9.552000819999999504e-01,-2.950945979999999857e-01
8.030000000000000000e+02,1.789367793350015879e+09,4.953237130000000121e+01,-6.352013244000000114e+00,5.834449133999999759e+00,-2.435878000000000002e-02,-6.379295999999999578e-03,9.572285320000000208e-01,-2.882351309999999778e-01
8.040000000000000000e+02,1.789367794049993038e+09,4.879552559300000070e+01,-6.844132028999999839e+00,5.815175068000000280e+00,-2.308447300000000119e-02,-1.227143299999999999e-02,9.591644409999999787e-01,-2.816382310000000166e-01
8.050000000000000000e+02,1.789367794750026226e+09,4.808626646900000168e+01,-7.355957111000000381e+00,5.803439352999999912e+00,-1.751190600000000069e-02,-1.826573899999999959e-02,9.549793410000000371e-01,-2.955911940000000016e-01
8.060000000000000000e+02,1.789367795450059891e+09,4.734209870899999828e+01,-7.856434173000000243e+00,5.793407282000000436e+00,-7.596274000000000082e-03,-2.684033200000000147e-02,9.403489280000000283e-01,-3.390660500000000077e-01
8.070000000000000000e+02,1.789367796150010109e+09,4.662244800700000269e+01,-8.381145778000000490e+00,5.789819181000000370e+00,-1.881724900000000117e-02,-1.269901399999999979e-02,9.581277550000000254e-01,-2.854397499999999921e-01
8.080000000000000000e+02,1.789367796849995136e+09,4.584183088599999678e+01,-8.857959277000000853e+00,5.788030372999999784e+00,-1.496052999999999966e-02,-1.117967100000000040e-02,9.606789909999999821e-01,-2.770326209999999789e-01
8.090000000000000000e+02,1.789367797550021172e+09,4.512963039000000265e+01,-9.399615042000000642e+00,5.794131719000000125e+00,-1.560637200000000030e-02,-1.163698799999999915e-02,9.551296980000000270e-01,-2.955474280000000009e-01
8.100000000000000000e+02,1.789367798250077009e+09,4.441220195100000012e+01,-9.952672296999999446e+00,5.796817351999999701e+00,-1.423522299999999997e-02,-1.914897299999999969e-02,9.315582239999999903e-01,-3.628084209999999921e-01
8.110000000000000000e+02,1.789367798949991941e+09,4.370799189400000273e+01,-1.047545322899999931e+01,5.787412402000000178e+00,-1.975050000000000069e-02,-7.983198000000000377e-03,9.493634960000000289e-01,-3.134567560000000030e-01
8.120000000000000000e+02,1.789367799650002956e+09,4.297720436699999880e+01,-1.100911205599999931e+01,5.774197445000000428e+00,-2.465268199999999868e-02,-5.399934000000000331e-03,9.513095400000000090e-01,-3.072022879999999900e-01
8.130000000000000000e+02,1.789367800349995852e+09,4.223547089400000232e+01,-1.151329755499999941e+01,5.766562248999999696e+00,-1.755451499999999970e-02,-1.315989999999999955e-03,9.545126449999999929e-01,-2.976503269999999923e-01
8.140000000000000000e+02,1.789367801049996138e+09,4.147400954700000142e+01,-1.201240929100000088e+01,5.759183944000000110e+00,-2.078041400000000052e-02,5.034924999999999991e-03,9.564160489999999903e-01,-2.912235659999999893e-01
8.150000000000000000e+02,1.789367801749998808e+09,4.070386726099999919e+01,-1.251080448799999978e+01,5.747991576000000435e+00,-2.410402799999999957e-02,2.351231999999999975e-03,9.572014110000000020e-01,-2.884075700000000020e-01
8.160000000000000000e+02,1.789367802450004101e+09,3.993940142799999649e+01,-1.301057708699999971e+01,5.739107458000000328e+00,-2.166730999999999865e-02,4.293111999999999970e-03,9.592054570000000391e-01,-2.818456810000000146e-01
8.170000000000000000e+02,1.789367803150058031e+09,3.917131096500000353e+01,-1.348092744000000032e+01,5.731467016999999942e+00,-2.048163899999999940e-02,9.308168999999999818e-03,9.701206620000000225e-01,-2.415776500000000049e-01
8.180000000000000000e+02,1.789367803850007057e+09,3.836556189099999870e+01,-1.387125361300000037e+01,5.730695700000000059e+00,-1.976621400000000070e-02,1.077346999999999983e-03,9.697722229999999888e-01,-2.432076730000000131e-01
8.190000000000000000e+02,1.789367804550055027e+09,3.755479327100000120e+01,-1.429583937399999982e+01,5.717580590999999934e+00,-1.862201200000000029e-02,-9.461103999999999695e-03,9.644224909999999928e-01,-2.635393100000000266e-01
8.200000000000000000e+02,1.789367805250045776e+09,3.684494440800000348e+01,-1.480581714000000026e+01,5.704251167999999872e+00,-2.228661200000000078e-02,-2.013250000000000011e-04,9.627110570000000367e-01,-2.696121049999999908e-01
8.210000000000000000e+02,1.789367805950002909e+09,3.607055848400000286e+01,-1.522493618799999915e+01,5.705993292999999689e+00,-1.484771600000000039e-02,-1.771489999999999914e-03,9.645022359999999573e-01,-2.636509890000000023e-01
8.220000000000000000e+02,1.789367806650007963e+09,3.527009382899999679e+01,-1.565926969400000068e+01,5.694780455000000075e+00,-1.613107800000000008e-02,1.479050900000000029e-02,9.785788899999999790e-01,-2.047056070000000116e-01
8.230000000000000000e+02,1.789367807349999189e+09,3.446563632400000188e+01,-1.607344562000000110e+01,5.693009027000000444e+00,-1.868262199999999942e-02,-3.110554000000000183e-03,9.690719490000000436e-01,-2.460504870000000122e-01
8.240000000000000000e+02,1.789367808049994946e+09,3.366076540000000250e+01,-1.649951851699999850e+01,5.687336389999999575e+00,-1.819705599999999965e-02,-3.478145000000000195e-03,9.698879590000000217e-01,-2.428458709999999909e-01
8.250000000000000000e+02,1.789367808750000238e+09,3.286101769199999723e+01,-1.692536847099999875e+01,5.678673393000000402e+00,-1.936799000000000159e-02,-3.337601999999999843e-03,9.709896470000000113e-01,-2.383125000000000104e-01
8.260000000000000000e+02,1.789367809449992180e+09,3.204189232899999951e+01,-1.734081312700000055e+01,5.670679870999999928e+00,-1.981254600000000032e-02,-3.111511999999999872e-03,9.728055359999999707e-01,-2.307534860000000076e-01
8.270000000000000000e+02,1.789367810149995089e+09,3.121909574800000087e+01,-1.773666883799999994e+01,5.661435844999999745e+00,-1.674360600000000115e-02,-2.399365000000000091e-03,9.741614339999999927e-01,-2.252185509999999891e-01
8.280000000000000000e+02,1.789367810850018978e+09,3.038388981800000010e+01,-1.812827013500000106e+01,5.660409794999999633e+00,-2.119155500000000081e-02,-1.709260999999999897e-03,9.759369289999999530e-01,-2.170140690000000039e-01
8.290000000000000000e+02,1.789367811550003767e+09,2.956056956600000163e+01,-1.850225845099999944e+01,5.653771275999999624e+00,-1.843379399999999987e-02,-1.212537000000000077e-03,9.771793709999999633e-01,-2.116109690000000099e-01
8.300000000000000000e+02,1.789367812249992847e+09,2.871795568799999998e+01,-1.885917382799999942e+01,5.645307642999999764e+00,-2.131226699999999932e-02,7.792670000000000456e-04,9.783834160000000058e-01,-2.056965510000000052e-01
8.310000000000000000e+02,1.789367812949990988e+09,2.788801864199999869e+01,-1.922121041999999846e+01,5.635846992000000277e+00,-1.936496399999999840e-02,1.895715999999999981e-03,9.795001020000000391e-01,-2.005017590000000016e-01
8.320000000000000000e+02,1.789367813650008202e+09,2.704720071999999931e+01,-1.956901851299999961e+01,5.630187358999999780e+00,-2.029459800000000050e-02,3.219575000000000128e-03,9.809268389999999949e-01,-1.932881290000000030e-01
8.330000000000000000e+02,1.789367814350047112e+09,2.619259281000000072e+01,-1.987050991699999969e+01,5.613582742000000181e+00,-2.226332899999999837e-02,2.272191700000000120e-02,9.928980590000000550e-01,-1.146363920000000036e-01
8.340000000000000000e+02,1.789367815049998760e+09,2.532484700399999866e+01,-2.011253849699999918e+01,5.615262675000000314e+00,-2.302610799999999999e-02,4.586683999999999727e-03,9.879239039999999639e-01,-1.531506440000000024e-01
8.350000000000000000e+02,1.789367815750001907e+09,2.446883700900000136e+01,-2.037718991599999896e+01,5.606144761999999560e+00,-2.067313399999999926e-02,8.001419999999999973e-04,9.877817779999999992e-01,-1.544640389999999974e-01
8.360000000000000000e+02,1.789367816449992180e+09,2.360316914199999871e+01,-2.065225865700000085e+01,5.599812531999999621e+00,-1.876142399999999877e-02,1.658182000000000015e-03,9.880259030000000386e-01,-1.531341699999999861e-01
8.370000000000000000e+02,1.789367817149991035e+09,2.273458198399999830e+01,-2.092427367999999888e+01,5.591583345000000094e+00,-1.912104200000000129e-02,-2.720212999999999971e-03,9.884206410000000442e-01,-1.505045630000000079e-01
8.380000000000000000e+02,1.789367817850010157e+09,2.185421759500000150e+01,-2.109083533200000105e+01,5.565816357000000103e+00,-2.019829999999999889e-02,1.428730500000000014e-02,9.990321239999999658e-01,-3.636915999999999760e-02
8.390000000000000000e+02,1.789367818549992085e+09,2.098310418599999849e+01,-2.121950932700000081e+01,5.571077340000000433e+00,-1.969014599999999865e-02,5.132150000000000253e-04,9.970978910000000139e-01,-7.353795899999999996e-02
8.400000000000000000e+02,1.789367819249998093e+09,2.009137388299999927e+01,-2.134675703499999955e+01,5.565952541999999781e+00,-1.740766300000000030e-02,5.448439999999999490e-04,9.972183780000000164e-01,-7.247194599999999542e-02
8.410000000000000000e+02,1.789367819949982882e+09,1.918756480000000053e+01,-2.146911764800000100e+01,5.562103876000000113e+00,-1.743654500000000121e-02,-1.409929000000000087e-03,9.976564209999999600e-01,-6.614865600000000012e-02
8.420000000000000000e+02,1.789367820649986982e+09,1.827690676399999958e+01,-2.157620347699999996e+01,5.555536406999999954e+00,-1.614946899999999963e-02,3.451549999999999844e-04,9.979799919999999824e-01,-6.144111399999999806e-02
8.430000000000000000e+02,1.789367821349986792e+09,1.737013230399999841e+01,-2.168857750100000104e+01,5.547624575999999585e+00,-2.128431399999999862e-02,6.228580000000000054e-04,9.981307360000000184e-01,-5.728546600000000016e-02
8.440000000000000000e+02,1.789367822050034285e+09,1.646695401999999930e+01,-2.178329528800000148e+01,5.538046977999999676e+00,-2.003178499999999987e-02,-4.493920000000000206e-03,9.966604340000000395e-01,-7.903487100000000654e-02
8.450000000000000000e+02,1.789367822749991179e+09,1.561014647999999916e+01,-2.199959349799999941e+01,5.531653481000000205e+00,-1.908685300000000085e-02,4.240630000000000224e-04,9.952321210000000251e-01,-9.564799200000000112e-02
8.460000000000000000e+02,1.789367823450037956e+09,1.471708179600000044e+01,-2.209568076500000089e+01,5.517798656000000079e+00,-2.048843900000000065e-02,8.254344999999999738e-03,9.978545960000000381e-01,-6.163030099999999845e-02
8.470000000000000000e+02,1.789367824150045156e+09,1.383158414200000053e+01,-2.221884591799999953e+01,5.517246655000000111e+00,-1.336450399999999927e-02,-5.189243999999999975e-03,9.947285519999999881e-01,-1.015360550000000001e-01
8.480000000000000000e+02,1.789367824849988937e+09,1.293852318299999915e+01,-2.236925990299999967e+01,5.521118081000000011e+00,-1.574103899999999834e-02,5.987779999999999839e-03,9.973356589999999855e-01,-7.097852100000000275e-02
8.490000000000000000e+02,1.789367825550042152e+09,1.203177386099999957e+01,-2.248712744399999863e+01,5.522106294000000304e+00,-1.919083300000000089e-02,3.479555999999999968e-03,9.975884830000000258e-01,-6.660947999999999869e-02
8.500000000000000000e+02,1.789367826249979973e+09,1.114085681000000072e+01,-2.265532176500000006e+01,5.518543420000000310e+00,-2.057166599999999887e-02,3.066587999999999866e-03,9.973074010000000378e-01,-7.032318799999999481e-02
8.510000000000000000e+02,1.789367826950025082e+09,1.025681308699999938e+01,-2.271954008699999861e+01,5.513191299999999906e+00,-1.987498000000000042e-02,8.188044999999999699e-03,9.988129879999999572e-01,-4.370991400000000249e-02
8.520000000000000000e+02,1.789367827649995089e+09,9.361024746000000007e+00,-2.280668402799999939e+01,5.509768188999999872e+00,-1.972068700000000063e-02,2.668082000000000006e-03,9.988093080000000068e-01,-4.454145799999999905e-02
8.530000000000000000e+02,1.789367828349986076e+09,8.454461982999999847e+00,-2.287221487900000128e+01,5.506993956999999718e+00,-1.724944900000000003e-02,3.067210999999999809e-03,9.991107059999999596e-01,-3.835161000000000125e-02
8.540000000000000000e+02,1.789367829049985170e+09,7.535214304000000141e+00,-2.293584802599999861e+01,5.508315750999999594e+00,-1.770391400000000115e-02,2.596111999999999812e-03,9.993005379999999604e-01,-3.283695999999999837e-02
8.550000000000000000e+02,1.789367829750043869e+09,6.640634599000000193e+00,-2.304551638599999919e+01,5.515473811999999754e+00,-1.837555100000000038e-02,-1.868487599999999957e-02,9.927688180000000528e-01,-1.171464380000000055e-01
8.560000000000000000e+02,1.789367830450001240e+09,5.741092171000000022e+00,-2.313707039999999893e+01,5.509043430000000185e+00,-2.130930199999999872e-02,3.770299999999999867e-03,9.988484549999999684e-01,-4.281894800000000251e-02
8.570000000000000000e+02,1.789367831149990797e+09,4.867967342000000031e+00,-2.330381760199999874e+01,5.522316842999999587e+00,-2.018732399999999955e-02,-5.612810000000000195e-03,9.942540890000000076e-01,-1.049751200000000051e-01
8.580000000000000000e+02,1.789367831850000143e+09,3.979858206999999926e+00,-2.345656514099999868e+01,5.469604502000000146e+00,-1.571140400000000173e-02,1.861419999999999915e-03,9.968047239999999753e-01,-7.829450400000000088e-02
8.590000000000000000e+02,1.789367832549999952e+09,3.075227282999999812e+00,-2.357735972600000096e+01,5.486039132000000151e+00,-1.704278199999999938e-02,3.991721000000000158e-03,9.973530560000000156e-01,-7.057259100000000396e-02
8.600000000000000000e+02,1.789367833249994993e+09,2.172844915000000210e+00,-2.369750975599999876e+01,5.493464819999999804e+00,-1.705407899999999977e-02,4.478954999999999742e-03,9.977388929999999601e-01,-6.485521900000000561e-02
8.610000000000000000e+02,1.789367833949992895e+09,1.259470137999999961e+00,-2.379679403700000151e+01,5.497952676999999788e+00,-1.931745699999999968e-02,5.718899000000000378e-03,9.982428939999999917e-01,-5.572481299999999804e-02
8.620000000000000000e+02,1.789367834649975777e+09,3.581743720000000186e-01,-2.388792331499999833e+01,5.499217785999999997e+00,-1.976458700000000013e-02,4.934977999999999587e-03,9.985436580000000006e-01,-4.995568000000000231e-02
8.630000000000000000e+02,1.789367835350089073e+09,-5.418584589999999590e-01,-2.406348537199999882e+01,5.513416392999999971e+00,-1.728822299999999840e-02,-1.208814799999999995e-02,9.900935010000000425e-01,-1.388158989999999926e-01
8.640000000000000000e+02,1.789367836050004005e+09,-1.428283809999999932e+00,-2.422917929400000148e+01,5.471352337999999982e+00,-1.458130799999999942e-02,-1.069052600000000054e-02,9.919220189999999882e-01,-1.255539960000000010e-01
8.650000000000000000e+02,1.789367836750014782e+09,-2.207760953000000193e+00,-2.461224798499999977e+01,5.517783046999999996e+00,-2.113701100000000069e-02,-7.181218999999999970e-03,9.689121870000000358e-01,-2.463956810000000053e-01
8.660000000000000000e+02,1.789367837450038910e+09,-3.018140080999999864e+00,-2.499036053400000057e+01,5.498150467000000319e+00,-2.268826900000000049e-02,1.503422100000000039e-02,9.842355160000000325e-01,-1.747560099999999894e-01
8.670000000000000000e+02,1.789367838150063038e+09,-3.865318433000000109e+00,-2.520872249600000004e+01,5.483728711000000366e+00,-1.976115399999999953e-02,1.645898499999999889e-02,9.922264840000000197e-01,-1.217587910000000051e-01
8.680000000000000000e+02,1.789367838850198746e+09,-4.755120939000000213e+00,-2.525125856600000063e+01,5.454414870999999998e+00,-1.153989100000000004e-02,1.930523400000000098e-02,9.984341709999999814e-01,5.121860000000000301e-02
8.690000000000000000e+02,1.789367839549976110e+09,-5.570441362000000396e+00,-2.498002403299999941e+01,5.424783001999999854e+00,-2.353867600000000143e-02,1.289061399999999989e-02,9.900423200000000312e-01,1.381881610000000038e-01
8.700000000000000000e+02,1.789367840250010014e+09,-6.429163160999999960e+00,-2.484807887199999854e+01,5.419513214000000190e+00,-2.298096700000000145e-02,3.343420000000000159e-03,9.952832790000000207e-01,9.419071699999999325e-02
8.710000000000000000e+02,1.789367840949992180e+09,-7.314242145999999778e+00,-2.464014541499999922e+01,5.407384977000000426e+00,-2.264234700000000017e-02,8.434207000000000856e-03,9.929803510000000388e-01,1.157851879999999972e-01
8.720000000000000000e+02,1.789367841650043249e+09,-8.195909670000000702e+00,-2.453962833299999957e+01,5.400481178999999798e+00,-2.454222899999999874e-02,-3.678143000000000037e-03,9.991738529999999452e-01,3.218325200000000247e-02
8.730000000000000000e+02,1.789367842349983931e+09,-9.071154004000000270e+00,-2.439865600399999934e+01,5.390747808999999613e+00,-2.072829799999999917e-02,5.286029999999999722e-03,9.966444490000000433e-01,7.900783699999999743e-02
8.740000000000000000e+02,1.789367843049993038e+09,-9.963852218999999621e+00,-2.426249187599999857e+01,5.365879872999999911e+00,-2.287934999999999969e-02,7.409294000000000296e-03,9.958787879999999593e-01,8.744756300000000593e-02
8.750000000000000000e+02,1.789367843749991894e+09,-1.082817553599999982e+01,-2.407849803099999875e+01,5.348923334000000196e+00,-2.185209399999999899e-02,8.107687000000000574e-03,9.954961650000000439e-01,9.189198099999999758e-02
8.760000000000000000e+02,1.789367844449992895e+09,-1.169902678599999923e+01,-2.392076976699999946e+01,5.340255635000000112e+00,-2.048920699999999886e-02,-3.302838000000000215e-03,9.950744830000000096e-01,9.693326200000000614e-02
8.770000000000000000e+02,1.789367845149984121e+09,-1.259422460100000052e+01,-2.374952926299999945e+01,5.325486686999999719e+00,-1.824923800000000096e-02,-2.954103999999999931e-03,9.944374860000000371e-01,1.036934199999999945e-01
8.780000000000000000e+02,1.789367845849989891e+09,-1.346199329200000072e+01,-2.355941193299999981e+01,5.324207761000000261e+00,-2.070491899999999871e-02,-6.119928000000000173e-03,9.933419730000000447e-01,1.131617320000000010e-01
8.790000000000000000e+02,1.789367846550031185e+09,-1.435008411599999967e+01,-2.336838399299999836e+01,5.314626475999999933e+00,-1.955558199999999844e-02,-1.706624899999999861e-02,9.983174700000000401e-01,5.185123999999999983e-02
8.800000000000000000e+02,1.789367847249984980e+09,-1.519890924299999924e+01,-2.326408016899999964e+01,5.308423272999999831e+00,-2.117261800000000069e-02,-7.848733000000000098e-03,9.967908220000000208e-01,7.679958100000000565e-02
8.810000000000000000e+02,1.789367847949981928e+09,-1.609074120100000016e+01,-2.311435651400000069e+01,5.297153243000000344e+00,-2.139494999999999938e-02,-5.050927000000000194e-03,9.960684659999999857e-01,8.581582599999999783e-02
8.820000000000000000e+02,1.789367848649986029e+09,-1.694418792800000162e+01,-2.296231770500000025e+01,5.289758123999999562e+00,-1.702365000000000128e-02,-7.409882999999999921e-03,9.952713909999999498e-01,9.534226599999999496e-02
8.830000000000000000e+02,1.789367849349995852e+09,-1.782543173899999900e+01,-2.277467220100000134e+01,5.280174834000000317e+00,-1.988114900000000074e-02,-2.380124999999999862e-03,9.939024650000000127e-01,1.084295380000000059e-01
8.840000000000000000e+02,1.789367850049992085e+09,-1.868309380099999828e+01,-2.256470104399999954e+01,5.273669701000000209e+00,-1.975961799999999963e-02,4.060224999999999772e-03,9.932066259999999813e-01,1.146022230000000031e-01
8.850000000000000000e+02,1.789367850749990940e+09,-1.957881491999999923e+01,-2.236264143300000029e+01,5.258670609000000162e+00,-2.345839699999999889e-02,3.997577999999999895e-03,9.926358130000000335e-01,1.187765350000000025e-01
8.860000000000000000e+02,1.789367851449994802e+09,-2.044015315300000069e+01,-2.214850465399999990e+01,5.245778686999999607e+00,-1.873801799999999865e-02,2.419999999999999869e-05,9.920720979999999578e-01,1.242651939999999955e-01
8.870000000000000000e+02,1.789367854049985886e+09,-2.123543687600000140e+01,-2.195023844600000018e+01,5.234956441999999655e+00,-2.349842699999999882e-02,7.839855999999999214e-03,9.907717040000000308e-01,1.332583599999999924e-01
8.880000000000000000e+02,1.789367854850010872e+09,-2.202599423599999895e+01,-2.173649311999999867e+01,5.226837165000000063e+00,-2.924592000000000164e-02,-4.922872000000000012e-03,9.908662820000000426e-01,1.315463869999999869e-01
8.890000000000000000e+02,1.789367855550195932e+09,-2.287225155599999837e+01,-2.146001867500000060e+01,5.191269958000000351e+00,-4.847603200000000223e-02,3.341586000000000122e-03,9.877255729999999678e-01,1.484489830000000066e-01
8.900000000000000000e+02,1.789367856450610876e+09,-2.366260528200000124e+01,-2.120114057900000049e+01,5.211107593000000371e+00,6.382701300000000189e-02,3.346196000000000066e-03,9.828134960000000087e-01,1.731835680000000099e-01
8.910000000000000000e+02,1.789367857350008965e+09,-2.448744019700000152e+01,-2.100457829899999851e+01,5.355817518000000277e+00,3.163738199999999862e-02,2.913792000000000118e-03,9.932088150000000226e-01,1.119233500000000048e-01
8.920000000000000000e+02,1.789367858250582933e+09,-2.526298060799999945e+01,-2.077389259799999977e+01,5.441709415000000050e+00,5.996274199999999943e-02,1.130130199999999918e-02,9.929560870000000428e-01,1.015625919999999932e-01
8.930000000000000000e+02,1.789367859051174164e+09,-2.608515780100000114e+01,-2.072418521000000169e+01,5.575493415000000397e+00,3.257627899999999965e-02,4.115887999999999838e-03,9.994601859999999727e-01,1.087511999999999897e-03
8.940000000000000000e+02,1.789367859751015902e+09,-2.688634078700000174e+01,-2.062495722099999895e+01,5.612933018999999746e+00,-6.280988999999999843e-03,4.619318199999999930e-02,9.952936789999999867e-01,8.495429499999999912e-02
8.950000000000000000e+02,1.789367860450341225e+09,-2.761979107899999875e+01,-2.030010261099999980e+01,5.604608207000000064e+00,1.461550099999999949e-02,5.340372100000000122e-02,9.700094609999999618e-01,2.366771540000000007e-01
8.960000000000000000e+02,1.789367861950108051e+09,-2.836585401199999978e+01,-1.994270324700000074e+01,5.609054867000000222e+00,-5.010070000000000148e-03,5.551213999999999628e-03,9.939326539999999710e-01,1.097358809999999935e-01
8.970000000000000000e+02,1.789367864050020218e+09,-2.923242349699999920e+01,-1.983360937500000176e+01,5.623082400999999564e+00,-1.954010999999999942e-02,6.551676000000000201e-03,9.995245849999999654e-01,2.293170099999999878e-02
8.980000000000000000e+02,1.789367864850225925e+09,-3.008331569099999925e+01,-1.977201425599999851e+01,5.582233239999999874e+00,-3.362522899999999954e-02,4.080346800000000246e-02,9.984259030000000035e-01,1.871195000000000150e-02
8.990000000000000000e+02,1.789367865650027990e+09,-3.090519582199999959e+01,-1.975885272800000081e+01,5.534998350999999595e+00,-5.921842299999999920e-02,-2.783267299999999875e-02,9.975320920000000369e-01,2.546067499999999859e-02
9.000000000000000000e+02,1.789367871850245953e+09,-3.173640289800000147e+01,-1.972097990900000042e+01,5.404439588999999877e+00,-4.256789700000000037e-02,-6.713527999999999857e-03,9.850184669999999532e-01,1.669776089999999991e-01
